alf,wob,gndr_cd,lsoa2011_cd
949190718,2004-02-18,0,W08727042
954462109,2017-10-03,0,W33932508
815505545,1974-01-10,0,W05315246
728793994,2017-04-12,1,W44127395
174816572,2020-03-22,1,W30249006
679404257,1943-12-09,1,W22332069
994152428,1934-04-25,0,W78309473
562894926,1930-10-28,1,W41188165
542952465,1973-02-16,1,W84830185
597314789,1996-10-11,0,W36732225
206511210,2015-11-01,0,W16971850
687765091,2016-08-29,0,W98452287
791346466,2007-01-19,1,W97982565
988668674,1973-10-30,0,W40815235
291592327,1977-12-06,1,W70107412
194272949,1997-12-19,0,W43914883
412317447,1931-01-25,1,W48382745
287640068,1996-09-30,1,W11089882
672237999,1976-01-30,1,W28810713
566107643,1946-09-29,0,W41402980
588852208,2017-07-10,1,W39145635
720810289,1942-03-30,0,W57022893
777925515,1926-01-05,1,W44272994
150110938,1920-12-20,1,W69734317
610124974,1931-01-16,0,W98462558
228148794,1949-01-29,0,W23966422
219882380,1979-07-06,0,W28490418
986985617,1979-08-12,0,W30181505
611800396,2000-10-16,0,W90111033
594812541,1949-12-04,0,W48936213
338450134,1996-03-29,1,W98319911
253884454,1946-10-01,0,W87271738
555563656,2016-06-02,1,W03283533
947620936,1966-09-14,0,W35119068
280623646,1960-06-20,1,W12183291
433152987,1987-02-20,1,W53991927
631696433,1946-04-14,0,W88606320
800427651,1932-12-17,0,W70518752
338986745,1996-09-02,0,W34331606
420585727,1923-01-26,0,W88523673
955243340,1938-01-31,0,W31939473
245135441,1962-07-12,1,W59256467
523979605,1973-08-07,0,W97245928
959125827,1948-12-04,0,W34863128
777534808,1921-06-28,1,W53789467
114063489,1988-06-22,0,W97922371
224011758,1954-10-30,1,W50428809
200402287,1940-02-01,1,W43312984
376290410,1979-09-26,1,W12170002
649617599,1978-01-25,0,W18470809
241475586,2019-06-02,0,W71324519
566142774,2008-03-09,1,W31783529
130015390,1951-05-13,0,W04346496
755797104,1936-05-05,0,W23944748
922515550,1985-07-14,1,W47768588
654727668,1981-05-13,0,W53062291
322063920,2013-10-28,1,W90550383
853020077,1955-01-31,1,W18477547
660912077,1942-12-23,1,W21042055
481780379,2012-02-12,0,W50429139
325430651,1989-10-01,0,W90855502
833264689,1999-11-23,0,W20686745
163718012,1947-07-08,1,W82281447
270895505,1943-03-18,0,W38123161
537095786,1992-06-23,1,W84688896
516842604,1990-06-27,0,W13118943
357251574,1953-04-18,1,W05218189
716835852,2017-09-22,0,W86913552
494972174,1952-01-05,1,W31557916
895369903,1991-01-21,1,W41844401
260749901,1978-01-26,0,W46784872
753788974,2000-08-02,1,W55365868
827416153,1965-05-29,1,W68649107
810395001,1987-07-13,0,W97484921
872418830,1994-06-24,1,W99755417
396582250,1960-08-03,0,W76637958
520059316,2003-02-25,0,W00164679
351630615,1936-05-15,0,W13570990
245203410,1998-07-21,0,W86598357
430395121,1923-01-13,0,W46233854
624433066,1986-07-24,0,W58496148
834400897,1948-11-09,1,W62748484
744924042,1965-03-25,0,W71150227
234529880,2007-07-17,0,W44617961
538053792,1977-01-17,1,W49123554
785268216,1988-10-12,1,W44785395
823972737,1930-06-03,1,W16534852
236019523,1985-03-08,0,W56722783
869296490,2015-09-16,0,W67740373
530822256,1974-04-10,0,W54943643
544169191,1930-06-05,1,W71503797
530994612,1951-01-19,1,W83439026
125965416,2000-12-06,1,W63279123
271466014,1996-10-24,0,W13032698
211236441,1995-09-30,0,W72505945
166567919,1979-05-02,0,W03656053
882310172,1950-11-21,0,W30066796
756713842,1962-12-16,1,W65725172
866475054,1986-05-18,1,W16636155
554030210,1922-09-27,0,W08417614
673044869,1925-07-01,1,W27274945
318026623,2008-06-19,1,W58284528
273999902,1934-04-12,0,W15139897
713735281,1920-10-01,1,W94313012
463909435,1960-11-10,0,W52015797
450197837,2009-06-24,0,W80510060
717228219,1981-08-15,1,W30878415
107527526,1956-04-18,1,W84944319
844200816,1986-05-15,1,W22865057
283845167,1952-10-02,1,W55490160
834081823,1954-10-20,0,W82587495
208788928,1988-01-24,1,W20729428
305716802,2004-03-16,0,W85115494
870125544,2007-11-04,0,W75086012
725197641,1965-01-21,1,W25946842
459086346,1935-08-28,1,W88506218
309111491,1979-05-13,1,W81559482
151907897,1964-11-09,1,W10699978
915200710,2005-06-21,1,W24478400
557726151,1998-08-12,0,W21652232
495050684,1966-03-19,1,W62365808
202257997,2013-11-29,0,W15467177
913563556,2014-08-10,0,W50982791
648665685,1961-07-01,0,W24867530
417504175,1921-04-10,0,W11193729
736168432,1930-11-13,0,W62684388
378116705,2018-08-03,0,W10804504
368702477,1985-09-02,0,W51800712
319763920,1931-05-20,1,W47165672
313377506,1965-08-26,1,W22102712
418546653,1933-07-08,1,W19637119
562000590,2009-07-04,1,W84681288
504041631,2010-06-29,0,W80117854
709259018,1979-09-30,1,W11442613
870436517,1984-01-26,0,W62135327
730591247,2005-02-22,1,W85577744
536110245,1974-05-04,0,W82781959
363669147,1941-05-04,0,W10421827
865245794,1941-01-28,0,W68010372
880167303,1960-08-24,1,W60456592
842404551,1952-02-22,1,W00662708
540479332,1935-03-15,1,W23306516
466666499,1933-11-20,1,W96623434
792838410,1945-08-22,0,W65336831
530272856,1973-07-18,1,W73502203
160859462,1920-11-12,0,W82787685
633763675,2016-12-25,1,W94849492
130365439,1946-01-18,0,W12940128
701011925,1926-02-20,0,W82269407
347527193,1935-03-15,1,W33018579
944364977,2010-03-07,1,W61479299
890454577,1967-10-06,0,W68006564
333627749,1933-06-19,1,W27255180
884944047,1960-08-13,0,W83539142
670509515,1920-01-15,1,W72603873
308457227,1922-04-17,0,W18439116
990667315,1959-05-11,0,W99352073
439389441,1950-09-24,1,W82668736
330083545,2013-09-06,1,W88350140
347645144,1947-01-21,1,W62938951
735858466,2015-05-29,0,W01423201
353781284,2019-03-11,1,W45075200
693312341,1956-08-28,1,W11800841
706020394,1986-01-19,1,W23602137
624078293,1952-05-29,0,W39991125
855301371,1945-12-21,0,W34137345
550516068,2010-12-25,0,W41244799
416221096,1963-09-07,0,W94036724
418669732,1921-05-20,0,W49155334
787560362,2010-05-25,1,W75469676
193083582,1929-12-08,0,W48417439
576402722,1928-05-12,1,W49077534
195178147,1996-07-03,0,W85964928
426844721,1999-07-21,1,W77900148
732114327,1960-05-04,0,W25375727
845899960,1991-07-26,1,W03184600
495114313,2017-04-19,0,W45445894
761956421,1958-09-28,1,W34414450
531089132,2000-02-21,0,W37385431
573380127,1954-02-23,1,W07134574
424249943,1946-01-29,0,W89147526
576496438,1972-03-16,1,W30336968
807197973,1922-05-30,1,W77578808
505767523,1933-05-19,0,W61008696
593831538,2000-11-03,1,W77196036
804053015,1937-05-06,0,W64591976
186973262,1975-09-21,0,W44285036
424654797,1937-05-31,1,W64922247
319258602,1933-10-25,0,W35924105
620739789,1978-03-08,1,W65311840
154536727,1974-06-24,1,W29841819
126875061,1928-07-05,0,W04738023
938744171,1968-04-02,1,W57857920
551206039,1932-10-17,0,W83543190
717959660,1984-08-22,1,W28423260
632702877,1969-01-08,1,W30524541
342169490,1970-09-11,0,W92257700
908621107,1941-02-10,1,W20461422
773789685,1933-10-27,1,W69972457
654901450,1938-09-10,0,W95609320
123372129,1993-10-21,1,W04170434
899661669,1964-11-23,1,W96255164
483439903,2006-06-17,1,W96853630
231241355,1952-07-31,1,W12760357
337081647,2000-04-25,1,W45745693
996522007,2011-02-27,0,W52596459
886504110,1987-12-19,1,W89198900
269424782,1934-04-01,0,W03919904
229187622,1968-07-21,0,W30424776
571312128,1972-08-11,1,W47873750
127319694,1936-09-22,0,W34057339
106003642,1951-04-03,0,W56298726
997997378,1951-03-03,0,W88464609
959217561,1988-01-14,1,W78125614
300540567,1938-11-27,1,W96276396
241011098,1991-05-14,0,W17474627
217320159,1966-07-09,0,W91671469
950159590,1983-12-20,0,W89053062
308668729,1940-04-20,0,W65049531
283222737,1926-02-04,0,W53503403
142405983,1926-11-30,1,W70363124
392273073,2005-08-04,0,W52250233
249217252,1945-09-07,1,W71037560
875619604,1997-03-22,0,W98484128
384256334,1976-09-27,1,W38589135
120901207,1931-09-14,0,W91191727
620772842,1937-10-12,0,W63338918
366995554,1955-05-06,1,W15943206
507519304,2009-07-28,0,W24964081
198582972,2013-05-08,0,W80888485
252778502,2007-09-18,1,W70505440
448704226,1950-01-28,1,W89430929
993063728,1981-02-24,0,W05166516
815837759,1990-07-07,1,W03709471
430981667,1951-05-23,1,W49569420
561624373,1944-07-17,1,W74542832
306461215,1960-11-22,1,W95425675
138790609,2005-12-10,0,W45304945
582814567,1987-09-18,0,W15456089
609273453,1962-09-02,0,W80457578
741435818,1934-05-02,1,W92808754
763608690,1971-12-14,0,W28224834
451634015,1952-02-23,1,W89813826
294925625,2013-10-28,1,W89015330
409540420,2011-11-23,0,W68224433
341087580,1971-07-15,0,W72183828
826311741,1986-02-06,0,W11108860
302126147,1943-11-10,1,W29167534
834854929,1947-02-12,0,W35996614
435640114,1985-12-21,1,W36620949
830762312,1963-03-08,0,W92434499
537808619,1933-05-24,1,W03648012
487310330,1996-03-16,1,W97755175
324905539,1955-09-22,1,W92535397
917238823,1941-06-01,0,W16588640
822065817,1958-07-10,1,W54590345
244614491,1978-06-20,0,W02905897
553775922,1973-01-06,0,W21123198
447253748,1927-08-29,0,W78900242
778241852,1993-08-20,1,W97808891
528441755,1938-05-01,0,W55246153
941673642,1948-05-14,1,W88699481
197514083,2005-08-12,1,W44968417
415892067,2013-05-16,1,W61216246
946506720,1928-05-02,1,W12060866
739106793,1943-01-05,0,W12713504
775084929,1937-09-18,1,W87631374
531793544,1950-10-26,0,W28872193
386006230,2004-10-17,1,W26458959
370154101,1920-06-03,1,W85525899
319803461,1925-03-25,1,W31937121
646028045,1993-02-19,0,W37054867
835581819,1981-06-11,1,W36671394
369866403,1958-06-03,0,W54255529
192044990,2002-08-30,1,W44488660
650133078,1991-11-10,1,W73146130
209038364,1956-04-20,0,W23445188
958048614,2006-12-13,0,W44934466
687151289,2001-08-26,0,W85415298
334440027,1967-03-03,0,W71304706
884283054,2014-12-23,0,W29357244
750827322,1969-04-04,1,W29632774
207267602,1952-06-15,1,W66150853
255356727,1942-09-23,1,W89119028
796164213,1923-08-24,0,W34934839
239898088,1996-09-13,1,W29323814
789177997,1940-10-01,0,W42344108
774201498,1971-10-02,0,W18013768
311229850,2016-06-02,1,W64877313
756536739,1923-01-11,0,W96515525
722815466,2015-06-19,0,W34816180
200899035,2010-01-06,0,W48216665
569396278,1951-10-04,0,W48250733
283982585,1927-01-31,1,W27531962
351422378,1961-04-16,1,W63265742
855390300,1997-01-30,1,W75186782
184042292,1995-01-24,0,W10209258
920894864,2010-04-09,0,W18307241
154581515,2000-02-01,1,W06449531
876524476,1947-12-02,1,W50360757
485722129,1921-06-07,1,W08079605
380069741,1961-04-08,0,W43067131
879460565,1921-01-30,0,W72124179
728088386,1962-02-12,0,W94957885
812478174,1935-11-08,1,W58015463
887862905,1959-10-26,1,W94269612
861271651,2020-06-27,0,W33021247
583041084,1924-12-18,1,W85439852
141696814,1950-11-08,0,W47584260
396557828,1944-12-13,1,W89414141
283679423,1961-07-23,0,W14865412
475076024,1977-11-01,0,W02247648
980961240,2019-05-10,0,W45818614
927066905,1924-02-15,1,W33592748
346345042,1974-06-05,1,W62778853
438963429,1993-03-20,0,W52166078
191884388,1921-02-06,0,W92817871
275750032,2020-02-26,0,W23969967
304473044,1988-07-27,1,W82856939
353553053,1932-05-11,1,W67793178
598212532,1982-11-09,1,W07108613
147164947,2010-03-17,0,W48822657
809721856,1967-03-07,1,W88275873
837948867,1920-07-18,1,W35298022
630043581,2013-02-09,0,W47700368
482139703,1922-09-25,0,W67177566
720430456,2005-11-09,0,W51236412
877295894,1926-05-30,1,W82926197
180990929,1953-04-04,0,W69126975
124025746,1987-06-04,1,W87129765
349391462,1970-06-04,0,W02481896
239174192,2007-11-05,0,W17588255
300963281,1987-08-26,0,W11707608
476882318,1970-02-11,0,W93918058
793043485,1928-01-02,1,W01180517
768179199,1920-08-05,1,W70721110
379683066,1923-11-22,1,W23918322
938841984,2007-12-10,1,W41969171
875967458,1983-04-25,0,W76521277
311629437,1931-09-04,1,W72267780
665976370,1980-02-17,1,W94279597
340494956,1948-11-21,1,W57126539
710265446,2015-10-27,0,W13709834
687010258,1994-08-15,1,W90470728
932532092,1954-02-13,1,W39680943
250046748,2014-10-17,1,W40694274
609189678,1936-03-27,1,W37122011
480038937,1972-05-07,1,W20369725
918575731,2015-11-24,1,W70570238
826597027,1987-11-19,0,W72257966
307725648,2009-09-11,1,W10090236
158558710,1996-06-05,0,W51713902
693859365,1939-10-31,1,W88119210
968989790,1994-01-14,0,W31658253
111005325,2009-10-13,0,W12663782
891509243,1943-07-23,1,W13379351
646846467,1988-06-30,1,W70727112
185829332,1945-05-16,1,W97431068
251553458,1974-01-05,1,W02474791
866500342,2006-04-20,0,W63837927
534312430,1976-11-16,0,W90397270
518799208,1988-05-06,0,W24102851
226488043,1992-06-24,1,W45283832
646715086,1931-07-23,0,W79488817
921480034,1984-06-21,1,W27014376
383295155,1963-12-22,0,W94587534
564308876,2000-01-05,0,W50360771
996715033,1971-02-16,1,W32943635
808032002,1950-11-22,1,W39165302
646913469,1972-04-19,1,W59573178
857197301,1971-02-08,1,W01209849
857351088,1957-04-28,1,W26920591
275082720,1970-06-04,0,W38099185
837485134,1953-09-04,1,W20310167
837730604,1955-04-18,1,W24774735
760691251,1935-05-03,0,W18502964
256599537,2001-11-03,1,W78253839
390023556,1999-09-17,1,W72137277
303505831,2014-08-06,0,W38188142
932019144,1983-02-24,1,W33757918
907930502,1963-06-25,0,W92687806
282274759,1992-06-20,1,W06827605
652419594,1987-06-17,1,W87185059
638267647,1956-04-18,0,W66152022
483489093,2002-08-09,1,W20084369
172175252,2006-09-12,0,W14135167
381006265,1964-12-12,1,W75918468
317304889,1957-12-11,0,W04379471
213838986,1999-11-07,1,W92281717
100514473,1972-04-26,0,W37680899
410410946,1993-07-31,0,W75612963
837938779,1984-07-18,1,W78700030
296987557,2004-03-31,1,W43083876
485177666,1991-04-21,1,W56995496
669642036,1999-09-03,1,W88750974
866940325,2018-11-18,1,W48591960
445770037,1926-03-15,1,W53228228
744733470,1981-03-03,0,W29674451
138466956,1936-02-21,0,W52203500
766730016,1949-09-26,0,W20336024
347931314,1944-10-11,0,W61843354
299819156,1960-06-21,1,W62461922
959293050,1928-07-03,0,W06192326
414774153,1992-07-03,0,W76482666
233392218,1987-06-21,1,W25931009
741979567,1970-11-24,1,W80518450
313774069,1993-12-21,1,W50434725
869376425,1926-01-14,0,W98148368
791198056,1965-12-21,1,W61830382
192606680,2013-04-18,0,W27454600
354581129,1938-10-07,1,W96694022
899007733,1967-05-16,1,W46685582
496214213,2010-04-06,1,W50542498
158397377,1920-10-08,0,W36349641
798404295,1931-06-01,0,W99571189
716014761,1964-08-18,0,W24872890
480943350,1991-06-28,1,W35608779
356433168,1998-05-25,1,W22149283
301758801,2015-04-19,1,W55734510
384415232,1945-04-03,0,W96073058
702122301,1989-03-28,0,W13641458
724890511,2016-08-27,0,W27650285
347280669,1938-03-02,0,W68430872
742501545,2013-03-31,1,W86577351
178127118,1946-05-24,0,W02297197
959250663,1950-05-24,1,W17514971
962511109,1947-10-19,0,W99791110
338375895,1991-06-18,1,W21197345
192815716,2004-06-20,1,W45412943
662627983,1972-03-24,0,W87093222
313349552,2002-09-09,1,W56650383
183554410,2010-09-11,1,W10898133
660644391,1958-06-03,1,W02804147
445960090,1925-12-31,0,W63868427
713687560,1982-06-16,0,W46357092
399249362,2009-03-29,0,W09065372
645503822,1989-06-23,0,W14548081
419110850,1921-04-22,1,W67171982
298453572,1940-03-23,0,W33176141
779069396,1944-05-31,1,W48831831
445369676,1930-02-17,0,W48673312
362990627,1924-09-24,0,W26935547
505329104,1937-02-22,0,W74469152
273065866,1961-11-17,1,W90035447
388276850,1920-04-24,0,W49246406
971668461,1922-04-16,1,W83166330
109509968,1967-04-18,0,W40561135
280277153,1960-07-29,0,W81306496
460983154,1972-07-12,1,W13163427
635536252,1920-06-08,0,W46306029
191502440,1984-08-19,0,W23684998
335243103,1978-04-05,1,W63839933
527914175,1952-06-17,0,W60802337
527305631,2020-11-22,0,W90952407
300253403,2008-01-15,1,W90920526
965422880,1960-03-07,1,W85509676
862192184,1979-06-07,0,W01193144
800611585,1994-12-22,0,W44080374
878620155,1942-10-22,1,W41483644
533851443,1951-03-11,1,W38974373
436301686,1951-08-14,0,W46553708
682216950,1985-10-30,0,W71260019
583843869,1955-04-05,1,W85664481
898047984,1962-07-20,1,W35147755
393424705,1940-12-08,0,W11393802
599339050,2012-07-19,0,W89428201
272790296,1967-09-21,0,W54559476
882743943,2006-02-17,1,W40449451
374049797,1973-06-24,1,W55292523
618188113,1944-02-09,0,W80718953
635878938,1932-06-05,1,W61349990
875880227,1935-01-07,0,W23490088
913858446,1984-05-28,0,W34816200
306395897,1998-05-12,1,W90636445
578498863,2009-06-05,1,W35870474
359076387,1943-08-17,0,W51481622
834570934,1933-11-08,0,W01534643
452679256,1979-11-20,0,W90910319
449638553,1945-02-06,1,W28675815
835803204,2001-04-03,0,W89638933
638363011,2020-05-15,1,W86509490
361859914,1950-11-26,1,W79734033
566139704,1946-09-19,1,W39368655
187054708,1988-05-09,1,W72607230
720743205,1983-09-11,1,W15988424
587800609,2000-12-03,1,W41524515
426056519,1952-11-26,1,W46699440
820990626,1930-01-05,0,W99477345
671420337,1987-03-04,0,W99042676
244682553,1984-09-21,1,W74270990
867446583,1962-02-23,1,W14224935
791625162,1979-08-26,1,W24068704
198152070,1999-06-18,1,W02687985
330319630,1951-08-25,1,W08978256
476040066,1956-07-11,1,W97345822
536938878,1997-03-20,0,W18912805
678241781,1934-02-01,1,W21093962
990754838,1999-12-24,0,W42818868
758833100,1949-03-02,0,W54749979
949500317,1999-07-09,0,W81569589
569683334,1948-03-08,1,W98336087
616246255,1949-04-19,0,W23268560
233575472,1938-06-01,1,W73518953
613992285,2012-06-03,0,W98123412
248362971,1969-11-11,1,W47454792
446081920,2018-11-03,0,W22849773
923947375,1983-08-29,0,W00078655
740942858,1996-07-20,0,W66368697
799553524,1981-12-10,1,W00423509
284295723,1974-11-19,1,W30453038
965898964,2002-10-21,0,W72845355
365993530,1920-05-10,1,W91971965
332416883,2013-08-31,0,W26678386
876030725,1929-07-03,0,W13995771
292302064,1952-12-09,0,W66677188
349371502,2003-08-16,1,W08853340
598367435,1927-10-29,1,W24739815
479508350,1974-04-15,1,W82558942
153201698,1981-09-11,1,W47495105
114694800,1971-07-23,0,W51756264
229236545,1927-08-15,0,W28484127
115625612,1956-10-03,1,W62744544
358177245,2017-05-26,1,W27477801
857700589,1940-01-29,1,W85559397
140955421,1935-03-04,1,W36507249
983058539,1928-07-22,1,W88516642
559837367,1955-04-24,1,W14281964
791791540,1991-06-26,1,W15678551
544162333,1959-04-05,0,W10794887
564104273,1956-11-13,1,W54251126
318087133,2002-02-17,0,W35257080
126044098,1937-11-20,0,W58779628
513780614,1929-12-12,0,W97740553
935855853,2019-07-15,1,W66113101
244822172,1972-08-11,0,W64995048
344950609,1994-06-21,1,W08461333
115283151,2008-03-27,0,W21039815
237337951,1946-05-23,1,W43269711
327754851,1963-12-18,0,W16545188
549054445,1973-08-20,0,W19915173
446187291,1920-05-04,1,W94090482
545056236,2009-04-16,0,W61533722
248507313,2007-07-26,0,W99031768
221539231,1989-05-05,1,W93345640
508720354,2009-05-10,1,W83674836
332105905,1927-05-06,0,W52709892
660281086,2004-12-15,0,W14913446
608714919,2015-06-12,0,W32640205
662070981,2020-09-28,1,W29810946
233763401,1946-08-10,1,W95646058
301802075,2011-04-04,0,W68603034
972828328,1974-05-08,0,W26571281
658989836,1953-05-09,0,W77861673
724912537,1955-07-15,1,W05495362
639671765,1921-03-05,1,W19861681
304565485,2000-03-28,0,W60882800
594087246,2019-10-11,0,W53575561
585222263,1945-02-22,1,W71800612
746860630,1958-03-28,1,W30840524
922395280,1977-01-24,1,W29571551
718717481,1956-03-19,1,W71133879
793175578,1928-01-18,0,W79480557
796074522,1942-04-05,1,W08975229
751404211,1934-09-09,1,W21072275
729039837,1924-08-08,1,W42008525
289620953,1953-03-19,0,W38900322
309707358,1997-05-28,1,W99454458
532047061,1988-05-23,0,W56184266
476144481,2004-04-09,0,W66135799
542489796,1968-09-03,1,W68850292
662789678,1945-03-13,0,W65879748
656188691,1972-07-18,1,W56440164
137720867,1994-04-27,1,W35699273
132329177,1949-11-30,1,W84016405
118023835,1957-01-27,1,W02409247
414952239,2005-08-19,0,W97638281
731382349,1996-11-01,0,W97830993
943681783,1971-04-04,0,W47463441
826864292,1946-12-07,0,W48243150
194072974,1926-04-25,1,W25699781
411298489,1966-02-17,0,W51525816
811934071,1956-01-12,0,W16338201
547007610,1928-02-07,1,W52792420
676335986,1968-06-19,0,W65015132
737674016,1974-05-14,0,W20688062
147590471,1922-10-06,0,W02147841
700943746,1997-10-17,0,W60296226
900406212,1937-11-10,0,W88778245
